Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
179207580,80,363,492,8640,12,6,6.15,0.942659851132268,32,16,23.801652892562,8.00857948244864,50.957665964799006,2.47199365116141,405447.013574661,269183.182230682,996115,20,176937290,2239712.53164557,1142252.60925926,3919644,112,179207580,495048.563535912,259383.549103348,996115,866,0,1,0,0,1600,7260,0.44640968869732,2.02558396246409,6,32,20.6036036036036,9.93593862577898,98.7228763752466,0,0,0,1,1,0,0,0,4,20.6501128668172,6.15,23.801652892562,0,0,0,0,0,0,80,492,363,8640,-1,251,80,0,0.0,0.0,0,0,0.0,0.0,0,0,10
31015388,1,10,16,120,16,16,16.0,0.0,16,6,12.0,5.16397779494322,4.38492015640752,0.3546626597094319,3101538.8,4316828.81537632,10014185,962,0,0.0,0.0,0,0,31015388,3446154.22222222,4433312.13437825,10024537,962,0,1,0,0,32,320,0.032242059973585,0.3224205997358469,6,16,11.833333333333302,5.14928650544437,26.5151515151515,0,0,0,1,1,0,0,0,10,12.9090909090909,16.0,12.0,0,0,0,0,0,0,1,16,10,120,-1,260,1,0,1362354.66666667,2308139.13927591,4027428,6486,8976108.0,1745347.62769169,10014185,6961063,6
20988802,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04924502122608,0.333511174196602,3498133.66666667,5059879.22964281,10013502,769,10016077,10016077.0,0.0,10016077,10016077,20988802,5247200.5,5519390.39973712,10017224,1358,0,1,0,0,64,160,0.095288906913315,0.238222267283288,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,2540.0,1671.600430725,3722,1358,10012928.5,811.05147802097,10013502,10012355,8
168000355,0,13,0,118,0,0,0.0,0.0,16,6,9.07692307692308,4.80384461415261,0.7023794681862429,0.0773807888679759,14000029.5833333,7575787.599369098,21015720,1405826,0,0.0,0.0,0,0,168000355,14000029.5833333,7575787.599369098,21015720,1405826,0,1,0,0,0,416,0.0,0.0773807888679759,6,16,8.85714285714286,4.688072309384951,21.978021978022,0,0,0,1,1,0,0,0,0,9.538461538461537,0.0,9.07692307692308,0,0,0,0,0,0,0,0,13,118,-1,260,0,0,3999849.0,572195.049976842,4404452,3595246,17621647.8888889,4392101.83775756,21015720,9412434,1
31004749,1,9,16,104,16,16,16.0,0.0,16,6,11.555555555555598,5.2704627669473,3.87037482548238,0.3225312354568649,3444972.11111111,4443500.13496791,10012524,424,0,0.0,0.0,0,0,31004749,3875593.625,4545549.00833724,10013916,424,0,1,0,0,32,288,0.032253123545687,0.290278111911178,6,16,11.4545454545455,5.22232967867094,27.2727272727273,0,0,0,1,1,0,0,0,9,12.6,16.0,11.555555555555598,0,0,0,0,0,0,1,16,9,104,-1,260,1,0,1350634.66666667,2333477.69863467,4045102,1816,8984281.66666667,1771174.46431015,10012524,6939116,7
179999463,85,361,522,8656,12,6,6.141176470588241,0.9148632629611742,32,16,23.9778393351801,8.01107266965914,50.98904100619461,2.4777851698368702,404493.175280899,286106.792389032,960495,1,176520048,2101429.14285714,1085714.86267677,3401085,1,179999463,499998.50833333295,290759.6362601,960495,39524,0,1,0,0,1700,7220,0.472223631022721,2.00556153881415,6,32,20.5682326621924,10.0540767564987,101.084459425568,0,0,0,1,1,0,0,0,4,20.6143497757848,6.141176470588241,23.9778393351801,0,0,0,0,0,0,85,522,361,8656,-1,254,85,0,0.0,0.0,0,0,0.0,0.0,0,0,10
21011679,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9031473401054706,0.333148055421939,3501946.5,5054636.56744335,10010666,650,10034827,10034827.0,0.0,10034827,10034827,21011679,5252919.75,5521500.51584986,10035241,12015,0,1,0,0,64,160,0.095185158691983,0.237962896729957,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,18295.0,8881.261171703041,24575,12015,10010459.0,292.742207411231,10010666,10010252,4
22001850,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.27236800541773,0.409056511157016,2750231.25,4504951.53628246,10017361,534,10019108,10019108.0,0.0,10019108,10019108,22001850,3666975.0,4938153.36575498,10017895,547,0,1,0,0,64,224,0.0909014469237809,0.318155064233235,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1501.0,347.8965363437809,1747,1255,10015939.5,2010.3045789133496,10017361,10014518,7
20998258,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7145938486897294,0.380983984480998,2999751.14285714,4804206.19235337,10015730,388,10017416,10017416.0,0.0,10017416,10017416,20998258,4199651.6,5322568.99331693,10016118,456,0,1,0,0,64,192,0.09524599612025,0.285737988360749,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1643.0,60.8111831820431,1686,1600,10013371.0,3336.1297936381293,10015730,10011012,7
179750650,86,363,522,8640,12,6,6.06976744186047,0.646996639220631,32,16,23.801652892562,8.008579482448651,50.9706084512073,2.49790473636674,401229.129464286,288617.993847772,989489,20,178140784,2095773.92941176,1089235.10816384,3665674,98,179750650,496548.756906077,283760.543091945,989489,865,0,1,0,0,1720,7260,0.478440550840845,2.01946418552589,6,32,20.4311111111111,10.038718412206,100.775867359565,0,0,0,1,1,0,0,0,4,20.4766146993318,6.06976744186047,23.801652892562,0,0,0,0,0,0,86,522,363,8640,-1,256,86,0,0.0,0.0,0,0,0.0,0.0,0,0,10
179749203,74,361,456,8646,12,6,6.16216216216216,0.979614503814093,32,6,23.950138504155102,8.05589888995683,50.6372203497336,2.42003854670777,414168.670506913,294025.082395108,984841,21,175257376,2400785.97260274,935211.47058847,4482428,173,179749203,499303.341666667,297143.527601789,984841,14738,0,1,0,0,1480,7220,0.411684718290517,2.00835382841725,6,32,20.88990825688069,9.952382675073553,99.0499209111042,0,0,0,1,1,0,0,0,4,20.9379310344828,6.16216216216216,23.950138504155102,0,0,0,0,0,0,74,456,361,8646,-1,254,74,0,0.0,0.0,0,0,0.0,0.0,0,0,10
174174396,19,19,114,190,6,6,6.0,0.0,16,6,10.0,4.8304589153964805,1.74537708745664,0.21817213593208,4707416.10810811,5810141.74260291,20745203,265,174173110,9676283.88888889,6172921.43862993,20750395,3993254,170388621,9466034.5,6428435.90475801,20745203,211991,0,1,0,0,380,380,0.10908606796604,0.10908606796604,6,16,7.948717948717951,3.89296746473837,15.1551956815115,0,0,0,1,1,0,0,0,1,8.157894736842099,6.0,10.0,0,0,0,0,0,0,19,114,19,190,-1,252,19,0,1881377.64285714,1968066.89902392,4004699,265,10273615.7857143,5916672.16389294,20745203,5990676,11
20995349,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71510852236845,0.38103677152497,2999335.57142857,4806697.94601737,10018461,524,10018572,10018572.0,0.0,10018572,10018572,20995349,4199069.8,5326456.05312014,10020298,1002,0,1,0,0,64,192,0.0952591928812419,0.285777578643727,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2379.5,649.831131910437,2839,1920,10017097.0,1928.9872990769,10018461,10015733,6
24296811,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.1691401805776103,0.329261317462609,3470973.0,4615194.05713364,10013264,732,10014862,10014862.0,0.0,10014862,10014862,24296811,4859362.2,4850600.26736549,10013996,3492,0,1,0,0,64,192,0.082315329365652,0.246945988096956,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,2545.0,1339.26024356732,3492,1598,10007457.0,8212.33815670056,10013264,10001650,4
21008165,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9036329446193903,0.333203780530094,3501360.83333333,5053280.49964735,10006467,762,10011366,10011366.0,0.0,10011366,10011366,21008165,5252041.25,5507961.78298267,10011346,1159,0,1,0,0,64,160,0.095201080151455,0.238002700378638,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,3029.0,2644.57936163769,4899,1159,10006457.0,14.142135623731,10006467,10006447,5
51937996,19,105,162,2528,24,6,8.52631578947369,5.409543224222992,32,16,24.0761904761905,8.03800496451226,51.7925258417749,2.38746215776211,422260.1300813009,258410.84192161603,827154,2,50713305,2817405.83333333,2458427.00516858,10252485,2,51937996,499403.807692308,247297.561017738,827154,173195,0,1,0,0,380,2100,0.365820814495808,2.0216413432663103,6,32,21.776,9.52150706423062,90.6590967741936,0,0,0,1,1,0,0,0,5,21.9516129032258,8.52631578947369,24.0761904761905,0,0,0,0,0,0,19,162,105,2528,-1,254,19,0,0.0,0.0,0,0,0.0,0.0,0,0,10
20996501,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.47693641907287,0.428642848634637,2624562.625,4568554.15714612,10013424,430,10015738,10015738.0,0.0,10015738,10015738,20996501,3499416.83333333,5055478.17717475,10014356,430,0,1,0,0,64,224,0.095253966363253,0.333388882271384,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2597.5,400.9295449327729,2881,2314,10009449.5,5620.79180365187,10013424,10005475,7
29465760,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.0701994450508003,0.237563870743534,4910960.0,5382040.58135581,10011012,504,19457294,19457294.0,0.0,19457294,19457294,29465760,7366440.0,4917306.98850872,10011516,1367,0,1,0,0,64,160,0.06787539164101,0.169688479102524,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1943.0,814.5870119269031,2519,1367,9820456.66666667,326233.76028905,10011012,9443763,5
21784847,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.31492587485237,0.413131200783737,2723105.875,4513232.69228171,10009863,474,10014088,10014088.0,0.0,10014088,10014088,21784847,3630807.83333333,4957545.64214598,10010505,924,0,1,0,0,64,224,0.091806933507497,0.32132426727624,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2825.5,1979.1918805411497,4225,1426,10008533.5,1880.1969311750304,10009863,10007204,6
20992414,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90581159460746,0.3334537895451189,3498735.66666667,5055914.90158977,10010772,434,10012028,10012028.0,0.0,10012028,10012028,20992414,5248103.5,5511253.48603924,10011206,1758,0,1,0,0,64,160,0.095272511298605,0.238181278246513,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1507.0,354.967604155647,1758,1256,10007764.0,4253.954395618271,10010772,10004756,2
179204440,17,17,102,160,6,6,6.0,0.0,16,6,9.41176470588235,4.7704667424872,1.46201734733805,0.189727442020968,5430437.57575758,7065421.44561669,21015899,447,178026269,11126641.8125,7245644.37348816,21034973,1987801,179203316,11200207.25,7208694.28249585,21015899,208535,0,1,0,0,340,340,0.094863721010484,0.094863721010484,6,16,7.94285714285715,3.94776822389307,15.5848739495798,0,0,0,1,1,0,0,0,1,8.17647058823529,6.0,9.41176470588235,0,0,0,0,0,0,17,102,17,160,-1,255,17,0,2195131.33333333,3537914.81193393,11864678,1073,12738478.3333333,6980384.16270132,21015899,5984536,11
20992098,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.0487662548069303,0.333458809119508,3498683.0,5061603.31239231,10023082,446,10012989,10012989.0,0.0,10012989,10012989,20992098,5248024.5,5521924.94799199,10027534,1207,0,1,0,0,64,160,0.095273945462717,0.238184863656791,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,2829.5,2294.56150495035,4452,1207,10015809.5,10284.8681323583,10023082,10008537,8
25673464,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.99920571684444,0.3116057887630589,3667637.71428571,4639778.09755534,10013679,445,10015316,10015316.0,0.0,10015316,10015316,25673464,5134692.8,4783943.41291886,10015411,2616,0,1,0,0,64,192,0.077901447190765,0.233704341572294,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,2174.0,625.0823945689082,2616,1732,10013631.5,67.175144212722,10013679,10013584,3
24567919,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.9889418391521096,0.36633139339152,3070989.875,4458245.93757139,10027790,539,10019317,10019317.0,0.0,10019317,10019317,24567919,4094653.16666667,4775459.42470424,10029162,539,0,1,0,0,64,224,0.081406976309227,0.284924417082293,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2238.5,463.154941677189,2566,1911,10022598.0,7342.59681584111,10027790,10017406,1
30237498,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.10872281827022,0.297643674089701,3779687.25,4964963.02200817,10015502,3379,10023936,10023936.0,0.0,10023936,10023936,30237498,5039583.0,5189364.57525744,10019814,3379,0,1,0,0,64,224,0.0661430386866,0.231500635403101,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,323202.333333333,548193.056034399,956198,4975,9755963.66666667,448130.4856114271,10015502,9238508,6
20989382,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.0491607613792504,0.333501958275856,3498230.33333333,5058868.17143838,10011590,884,10014216,10014216.0,0.0,10014216,10014216,20989382,5247345.5,5517190.4193067,10014125,1340,0,1,0,0,64,160,0.0952862737931019,0.238215684482754,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,1983.0,909.3393206059,2626,1340,10011544.5,64.3467170879758,10011590,10011499,8
20995429,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04828255712231,0.333405904685253,3499238.16666667,5056819.33750283,10014826,616,10028162,10028162.0,0.0,10028162,10028162,20995429,5248857.25,5519731.41153924,10018603,744,0,1,0,0,64,160,0.095258829910072,0.238147074775181,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,7040.0,8903.88858870101,13336,744,10010046.5,6759.23372136221,10014826,10005267,9
179750397,18,19,118,190,16,6,6.55555555555555,2.3570226039551603,32,6,10.0,6.960204339273701,1.71348717521887,0.205840991828241,4993066.58333333,7172346.625653098,20747823,390,179748728,10573454.588235302,8065699.63405025,21001171,1750037,179750397,9986133.16666667,7928823.7935768,20747823,213566,0,1,0,0,360,380,0.100138860889414,0.1057021309388259,6,32,8.263157894736839,5.40612370760816,29.226173541963,0,0,0,1,1,0,0,0,1,8.48648648648649,6.55555555555555,10.0,0,0,0,0,0,0,18,118,19,190,-1,255,18,0,1838981.75,2253994.18928952,6256515,503,13140171.6666667,7197722.89639645,20747823,6015263,11
179202580,77,362,496,8702,16,6,6.441558441558441,1.73579578666012,48,6,24.0386740331492,8.17594921739138,51.327386023125285,2.44974151599826,409138.310502283,303368.344873777,979317,19,174680512,2298427.78947368,1377713.33030522,5294912,120,179202580,496406.038781163,306946.877027151,979317,15423,0,1,0,0,1540,7240,0.429681313740014,2.02006020225825,6,48,20.940909090909106,10.0166676170855,100.33363015116998,0,0,0,1,1,0,0,0,4,20.9886104783599,6.441558441558441,24.0386740331492,0,0,0,0,0,0,77,496,362,8702,-1,252,77,0,0.0,0.0,0,0,0.0,0.0,0,0,10
21004719,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71345124874082,0.380866794742648,3000674.14285714,4804688.70630368,10019652,397,10021332,10021332.0,0.0,10021332,10021332,21004719,4200943.8,5323084.00272302,10020467,397,0,1,0,0,64,192,0.095216698685662,0.285650096056986,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2880.5,1697.7633816289,4081,1680,10015019.5,6551.34432769336,10019652,10010387,7
29943518,2,9,22,103,16,6,11.0,7.07106781186548,16,6,11.444444444444402,5.17472489875334,4.17452618626843,0.3673583043916221,2994351.8,4459986.78876169,10013162,449,10025612,10025612.0,0.0,10025612,10025612,29943518,3742939.75,4734552.62815907,10027890,1086,0,1,0,0,64,288,0.0667924189802949,0.3005658854113269,6,16,10.916666666666698,5.14266173269929,26.4469696969697,0,0,0,1,1,0,0,0,4,11.9090909090909,11.0,11.444444444444402,0,0,0,0,0,0,2,22,9,103,-1,260,2,0,8513.5,8788.6301833676,14728,2299,9396886.33333333,1065448.56907987,10013162,8166613,3
178996135,20,20,120,196,6,6,6.0,0.0,16,6,9.8,4.78594433292895,1.7654012473509602,0.223468512322906,4589644.48717949,5140936.55908267,20004642,931,178991125,9420585.52631579,4927986.01756538,20009406,5994386,178996135,9420849.21052631,5075586.4799418,20004642,4547492,0,1,0,0,400,400,0.111734256161453,0.111734256161453,6,16,7.85365853658537,3.8181211060530496,14.5780487804878,0,0,0,1,1,0,0,0,1,8.05,6.0,9.8,0,0,0,0,0,0,20,120,20,196,-1,252,20,0,2559858.5,3103264.24701389,8001013,1188,8627168.3125,5651192.34741029,20004642,5543945,11
179097907,21,22,136,244,16,6,6.47619047619048,2.18217890235992,32,6,11.0909090909091,6.65410071137012,2.12174450480876,0.240092141333623,4264235.88095238,5217827.39458792,20900622,336,179096329,8954816.45,5479614.92927328,20901890,3000612,179097907,8528471.76190476,5841134.08093611,20900622,199201,0,1,0,0,420,440,0.1172543015815369,0.122837839752086,6,32,8.77272727272727,5.4168713031220985,29.34249471458769,0,0,0,1,1,0,0,0,1,8.97674418604651,6.47619047619048,11.0909090909091,0,0,0,0,0,0,21,136,22,244,-1,253,21,0,4275173.0,6312878.97011605,22672294,371,9501562.84615385,6499911.71977222,20900622,5802510,11
20989504,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71614307798793,0.381142879793634,2998500.57142857,4811307.15322683,10036597,389,10038196,10038196.0,0.0,10038196,10038196,20989504,4197900.8,5332829.06940319,10037334,389,0,1,0,0,64,192,0.095285719948409,0.285857159845225,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2151.0,780.645886429948,2703,1599,10023742.5,18179.008237525,10036597,10010888,7
168082705,0,13,0,118,0,0,0.0,0.0,16,6,9.07692307692308,4.80384461415262,0.702035346230298,0.077342877127067,14006892.0833333,7014973.05091701,21010922,1016725,0,0.0,0.0,0,0,168082705,14006892.0833333,7014973.05091701,21010922,1016725,0,1,0,0,0,416,0.0,0.077342877127067,6,16,8.85714285714286,4.688072309384951,21.978021978022,0,0,0,1,1,0,0,0,0,9.538461538461537,0.0,9.07692307692308,0,0,0,0,0,0,0,0,13,118,-1,260,0,0,1016725.0,0.0,1016725,1016725,15187816.3636364,5976817.47579088,21010922,6021500,7
20992305,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71564723359345,0.3810920239583029,2998900.71428571,4806476.97798865,10021698,372,10023312,10023312.0,0.0,10023312,10023312,20992305,4198461.0,5326123.53255423,10022382,372,0,1,0,0,64,192,0.0952730059895759,0.285819017968727,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2332.5,1016.1124445650696,3051,1614,10016404.0,7486.84659920317,10021698,10011110,7
22007765,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.49876509495626,0.3635080618136369,3143966.42857143,4726184.31940464,10011558,455,10012660,10012660.0,0.0,10012660,10012660,22007765,4401553.0,5156922.65284108,10012013,8667,0,1,0,0,64,192,0.090877015453409,0.272631046360228,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,832763.0,1176146.26549677,1664424,1102,10009154.0,3399.76940394492,10011558,10006750,5
20989653,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90668678515076,0.38114017416105,2998521.85714286,4804374.204992,10014576,434,10052786,10052786.0,0.0,10052786,10052786,20989653,4197930.6,5324307.11786461,10017748,542,0,1,0,0,64,192,0.095285043540263,0.285855130620787,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,19376.0,26635.298233734906,38210,542,10014479.5,136.471608769004,10014576,10014383,0
33954483,2,9,22,103,16,6,11.0,7.07106781186548,16,6,11.444444444444402,5.17472489875334,3.681399007017721,0.3239631126175589,3395448.3,4595174.21973874,10006526,480,20563942,20563942.0,0.0,20563942,20563942,33954483,4244310.375,4799740.25253665,10007006,547,0,1,0,0,64,288,0.058902384112284,0.265060728505276,6,16,10.916666666666698,5.14266173269929,26.4469696969697,0,0,0,1,1,0,0,0,4,11.9090909090909,11.0,11.444444444444402,0,0,0,0,0,0,2,22,9,103,-1,260,2,0,1434020.33333333,1750377.46012977,3385174,1748,9883980.66666667,210836.920586346,10006526,9640529,5
31015452,2,7,22,61,16,6,11.0,7.07106781186548,16,6,8.714285714285719,4.64450520200253,2.67608545572704,0.29017794098245,3876931.5,5069779.46639457,10058431,539,20938732,20938732.0,0.0,20938732,20938732,31015452,5169242.0,5294740.22719687,10059386,539,0,1,0,0,64,224,0.064483986884989,0.225693954097461,6,16,8.9,4.67736868097628,21.8777777777778,0,0,0,1,1,0,0,0,3,9.888888888888893,11.0,8.71428571428571,0,0,0,0,0,0,2,22,7,61,-1,260,2,0,523096.5,736940.3233915891,1044192,2001,9984323.66666667,85661.521912311,10058431,9890534,3
21006955,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.6654527036402897,0.3808262549236671,3000993.57142857,4800929.30450237,10012342,387,10049487,10049487.0,0.0,10049487,10049487,21006955,4201391.0,5334517.66577471,10048277,1296,0,1,0,0,64,192,0.095206563730917,0.28561969119275,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,19220.5,25349.0709987565,37145,1296,10011737.0,855.599205235722,10012342,10011132,2
26247678,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.733663602548,0.342887473703388,3280959.75,4531446.42291099,10057722,3404,10027351,10027351.0,0.0,10027351,10027351,26247678,4374613.0,4801593.67009338,10065509,3404,0,1,0,0,64,224,0.076197216378531,0.266690257324857,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,308086.0,519592.366676994,908049,5018,8441140.0,2764086.52989808,10057722,5249538,0
21008815,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90354310797634,0.333193471407121,3501469.16666667,5063172.6122476,10030125,1521,10013371,10013371.0,0.0,10013371,10013371,21008815,5252203.75,5527944.42381219,10031646,4558,0,1,0,0,64,160,0.095198134687749,0.237995336719372,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,3039.5,2147.48329446354,4558,1521,10020987.5,12922.3764261842,10030125,10011850,5
179298316,61,361,456,8640,12,6,7.47540983606557,2.6051651091440697,32,16,23.9335180055402,8.01082677660763,50.731095544701006,2.35361942830517,425886.736342043,254755.320616608,990122,16,177367515,2956125.25,1388694.95428101,4767329,379,179298316,498050.877777778,238775.25505508305,990122,904,0,1,0,0,1220,7220,0.34021513063179,2.01340429767338,6,32,21.5413711583924,9.448667250327562,89.27731280741259,0,0,0,1,1,0,0,0,5,21.5924170616114,7.47540983606557,23.9335180055402,0,0,0,0,0,0,61,456,361,8640,-1,252,61,0,0.0,0.0,0,0,0.0,0.0,0,0,10
25048891,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.91234885408699,0.359297343742683,3131111.375,4463216.38880358,10016765,741,10018841,10018841.0,0.0,10018841,10018841,25048891,4174815.16666667,4761096.56722501,10017514,741,0,1,0,0,64,224,0.079843854165041,0.279453489577642,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1991.0,120.208152801713,2076,1906,10011431.0,7543.415141698091,10016765,10006097,1
