Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
31000329,1,6,16,55,16,16,16.0,0.0,16,6,9.16666666666667,4.91596040125088,2.2902982739312203,0.225804055176318,5166721.5,4885460.69693173,10008058,3250,0,0.0,0.0,0,0,31000329,6200065.8,4673587.2253829,10011308,7410,0,1,0,0,32,192,0.032257722168045,0.193546333008272,6,16,9.625,5.012484413940861,25.125,0,0,0,1,1,0,0,0,6,11.0,16.0,9.16666666666667,0,0,0,0,0,0,1,16,6,55,-1,260,1,0,1207700.0,1697466.3967808,2407990,7410,9528309.66666667,824561.158379616,10008058,8576198,3
20996487,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.9052479112339102,0.333389104567826,3499414.5,5058945.63371577,10012749,411,10014768,10014768.0,0.0,10014768,10014768,20996487,5249121.75,5516058.29446695,10015022,1678,0,1,0,0,64,160,0.095254029876522,0.238135074691304,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,1975.5,420.728534805996,2273,1678,10012622.0,179.60512242138302,10012749,10012495,4
29987807,2,8,22,103,16,6,11.0,7.07106781186548,32,6,12.875,9.09375767059078,4.168360827452299,0.333468866196184,3331978.55555556,4540995.18484129,10015354,399,10016490,10016490.0,0.0,10016490,10016490,29987807,4283972.42857143,4768943.91955486,10016219,399,0,1,0,0,64,256,0.0666937732392369,0.2667750929569469,6,32,11.9090909090909,8.20310362551328,67.2909090909091,0,0,0,1,1,0,0,0,4,13.1,11.0,12.875,0,0,0,0,0,0,2,22,8,103,-1,260,2,0,594196.0,1027128.64662417,1780222,1136,9280258.33333333,1267730.35195831,10015354,7816414,3
30995336,1,6,16,58,16,16,16.0,0.0,18,6,9.66666666666667,5.71547606649408,2.3874559707950898,0.225840429669806,5165889.33333333,4970399.34928523,10011769,1426,0,0.0,0.0,0,0,30995336,6199067.2,4783544.89100308,10013195,1829,0,1,0,0,32,192,0.032262918524258,0.193577511145548,6,18,10.0,5.55492059863531,30.857142857142897,0,0,0,1,1,0,0,0,6,11.4285714285714,16.0,9.66666666666667,0,0,0,0,0,0,1,16,6,58,-1,260,1,0,1046656.5,1477609.22084038,2091484,1829,9634007.66666667,645044.6093491,10011769,8889200,9
30785758,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,2.59860419873371,0.259860419873371,4397965.42857143,5189997.3146363,10012557,538,10016587,10016587.0,0.0,10016587,10016587,30785758,6157151.6,5185935.271060402,10017869,3820,0,1,0,0,64,192,0.064965104968343,0.194895314905028,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,328435.333333333,560958.636387152,976174,3820,9933484.0,135849.721210608,10012557,9776620,9
86031342,38,173,240,4160,12,6,6.31578947368421,1.35776571552849,32,16,24.046242774566498,8.02308807109406,51.14415162790321,2.4525945439744503,409673.05714285705,290598.576991376,990742,15,84842355,2293036.62162162,1348370.83965242,5220929,90,86031342,500182.22093023296,289384.236701719,990742,9607,0,1,0,0,760,3460,0.441699491331892,2.01089505264256,6,32,20.9056603773585,9.99006928884671,99.8014843959582,0,0,0,1,1,0,0,0,4,21.0047393364929,6.31578947368421,24.046242774566498,0,0,0,0,0,0,38,240,173,4160,-1,254,38,0,0.0,0.0,0,0,0.0,0.0,0,0,10
179409290,14,17,84,178,6,6,6.0,0.0,16,6,10.4705882352941,4.900480168550111,1.46034801207897,0.172789268604764,5980309.66666667,7717356.832308901,20594286,287,179407655,13800588.8461538,7540317.75837714,20996748,419789,179409290,11213080.625,7500877.29158413,20594286,757258,0,1,0,0,280,340,0.0780338632408609,0.094755405363903,6,16,8.375,4.187153933702,17.5322580645161,0,0,0,1,1,0,0,0,1,8.64516129032258,6.0,10.4705882352941,0,0,0,0,0,0,14,84,17,178,-1,251,14,0,1348362.18181818,2319396.90685587,7441341,287,14961542.3636364,5442735.96389882,20594286,5994931,11
20991283,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.0488846251084305,0.333471755871235,3498547.16666667,5055035.67775403,10009666,833,10010914,10010914.0,0.0,10010914,10010914,20991283,5247820.75,5510265.43714102,10010499,1642,0,1,0,0,64,160,0.095277644534639,0.238194111336596,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,1445.0,278.6000717875,1642,1248,10006390.5,4632.25652355307,10009666,10003115,8
21012478,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71208003168403,0.3807261570957979,3001782.57142857,4820405.89353597,10074787,449,10078723,10078723.0,0.0,10078723,10078723,21012478,4202495.6,5343884.59664861,10075236,1738,0,1,0,0,64,192,0.09518153927395,0.285544617821848,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2837.0,1554.22070504803,3936,1738,10040798.5,48066.9976647179,10074787,10006810,7
25002241,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.0797239335466005,0.319971317771075,3571748.71428571,4635137.66610693,10011829,454,10011495,10011495.0,0.0,10011495,10011495,25002241,5000448.2,4830112.57611939,10018033,454,0,1,0,0,64,192,0.079992829442769,0.239978488328306,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,2075166.0,2925954.12043456,4144128,6204,10008560.0,4623.06413539765,10011829,10005291,5
179115197,18,18,108,172,6,6,6.0,0.0,18,6,9.55555555555556,5.20432198468364,1.56323977356316,0.200987970886691,5117577.05714286,6832084.29260498,20947485,583,179110709,10535924.0588235,7707169.409561299,21000689,2108929,179115197,10536188.0588235,7190747.68828488,20947485,207839,0,1,0,0,360,360,0.100493985443346,0.100493985443346,6,18,7.72972972972973,4.0045019710366,16.036036036036002,0,0,0,1,1,0,0,0,1,7.94444444444445,6.0,9.55555555555556,0,0,0,0,0,0,18,108,18,172,-1,251,18,0,1725735.53846154,1945094.05472386,4012355,583,12052108.0,6783631.55974618,20947485,5914749,11
41024990,2,10,22,130,16,6,11.0,7.07106781186548,32,6,13.0,8.705043238133731,3.70505879465175,0.292504641683033,3729544.54545455,4085186.11831518,10016039,3198,31000094,31000094.0,0.0,31000094,31000094,41024990,4558332.22222222,4079168.04014596,10023804,3198,0,1,0,0,64,320,0.048750773613839,0.243753868069194,6,32,12.1538461538462,8.06066740253926,64.97435897435899,0,0,0,1,1,0,0,0,5,13.166666666666698,11.0,13.0,0,0,0,0,0,0,2,22,10,130,-1,260,2,0,2502863.66666667,4320685.34974098,7491960,5118,8378165.0,1920631.24278677,10016039,6328632,0
21589033,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.56662570296687,0.370558514593961,3084147.57142857,4746202.76647778,10011257,423,10012334,10012334.0,0.0,10012334,10012334,21589033,4317806.6,5209559.37661899,10012477,491,0,1,0,0,64,192,0.09263962864849,0.27791888594547,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,855.5,515.480843484993,1220,491,10011185.5,101.116269709676,10011257,10011114,2
21983944,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.45779883718772,0.409389689129485,2747993.0,4518599.95445928,10016210,431,10014817,10014817.0,0.0,10014817,10014817,21983944,3663990.66666667,4956181.71865539,10017362,432,0,1,0,0,64,224,0.090975486473219,0.318414202656266,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,813548.0,1148218.37606703,1625461,1635,10014696.0,2141.11933343287,10016210,10013182,0
20999625,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90481377643648,0.33333928582058,3499937.5,5054522.05083665,10010168,583,10012466,10012466.0,0.0,10012466,10012466,20999625,5249906.25,5509081.21364119,10010751,3237,0,1,0,0,64,160,0.095239795948737,0.238099489871843,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,2767.5,663.973267534168,3237,2298,10006966.0,4528.31182671865,10010168,10003764,4
179694736,64,361,474,8640,12,6,7.40625,2.5617376914899,32,16,23.9335180055402,8.01082677660763,50.7193488405804,2.365122148041109,423808.339622642,240180.586259309,991842,1,176230260,2797305.71428571,1406499.55843411,5140197,1,179694736,499152.044444445,219610.689458894,991842,4046,0,1,0,0,1280,7220,0.3561595705285429,2.00896257751257,6,32,21.469483568075105,9.51483093558002,90.5320077326705,0,0,0,1,1,0,0,0,5,21.52,7.40625,23.9335180055402,0,0,0,0,0,0,64,474,361,8640,-1,255,64,0,0.0,0.0,0,0,0.0,0.0,0,0,10
29597497,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,2.7029312647620203,0.270293126476202,4228213.85714286,5003080.9942918,10013096,630,10016851,10016851.0,0.0,10016851,10016851,29597497,5919499.4,5005369.22529111,10013726,3699,0,1,0,0,64,192,0.0675732816190509,0.202719844857151,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,325337.666666667,557046.0156264771,968559,3699,9540494.66666667,815301.5951642271,10013096,8599068,9
20995281,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.66771556903668,0.428667756340103,2624410.125,4568259.19215038,10021054,439,10025127,10025127.0,0.0,10025127,10025127,20995281,3499213.5,5054909.15933269,10021493,768,0,1,0,0,64,224,0.0952595014089119,0.3334082549311911,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,272684.0,379873.319202599,541295,4073,10017983.5,4342.34274326659,10021054,10014913,1
179999022,95,361,570,8656,6,6,6.0,0.0,32,16,23.9778393351801,8.01107266965914,51.255834045587214,2.5333470978525696,395602.246153846,267609.676178945,995065,23,178039008,1894032.0,386896.765841209,2741569,1003653,179999022,499997.283333334,292531.506596482,995065,4094,0,1,0,0,1900,7220,0.5277806453859509,2.00556645246661,6,32,20.2231947483589,10.1986017849356,104.011478367692,0,0,0,1,1,0,0,0,3,20.267543859649106,6.0,23.9778393351801,0,0,0,0,0,0,95,570,361,8656,-1,256,95,0,0.0,0.0,0,0,0.0,0.0,0,0,10
41004152,2,10,22,109,16,6,11.0,7.07106781186548,16,6,10.9,5.17365119298418,3.19479841943811,0.292653290330208,3727650.18181818,4782339.96270974,10012457,518,30989721,30989721.0,0.0,30989721,30989721,41004152,4556016.88888889,4934385.90663794,10014138,919,0,1,0,0,64,320,0.0487755483883679,0.24387774194184,6,16,10.5384615384615,5.10906685242659,26.102564102564106,0,0,0,1,1,0,0,0,5,11.416666666666698,11.0,10.9,0,0,0,0,0,0,2,22,10,109,-1,260,2,0,1077385.5,1521594.0910573,2153315,1456,9712215.75,591641.9342707071,10012457,8824789,3
179999036,93,363,568,8718,16,6,6.10752688172043,1.03695169473043,48,6,24.0165289256198,8.17554310400427,51.589165177529104,2.5333469008134,395602.276923077,271871.260066818,993396,50,179036210,1946045.76086957,425735.416463344,2990447,11990,179999036,497234.906077348,291985.25993254303,993396,54806,0,1,0,0,1860,7260,0.5166694337185229,2.01667746709488,6,48,20.3544857768052,10.2660415021152,105.391608123153,0,0,0,1,1,0,0,0,3,20.399122807017505,6.10752688172043,24.0165289256198,0,0,0,0,0,0,93,568,363,8718,-1,253,93,0,0.0,0.0,0,0,0.0,0.0,0,0,10
25984845,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61749319651512,0.346355731581235,3248105.625,4511010.16692131,10014229,409,10007097,10007097.0,0.0,10007097,10007097,25984845,4330807.5,4782092.96064281,10015341,409,0,1,0,0,64,224,0.076967940351386,0.26938779122985,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1050.5,665.387481096541,1521,580,8361200.66666667,2855638.619348101,10014229,5063797,7
21010127,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71249540757179,0.380768759750952,3001446.71428571,4805001.0263697,10022623,742,10027762,10027762.0,0.0,10027762,10027762,21010127,4202025.4,5324570.33511858,10023365,872,0,1,0,0,64,192,0.095192189937738,0.285576569813214,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,4447.5,977.928678380995,5139,3756,10016287.0,8960.45713119593,10022623,10009951,7
26009951,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,2.9604054232935697,0.307574589433098,3715707.28571428,4772537.235771202,10016740,489,10010269,10010269.0,0.0,10010269,10010269,26009951,5201990.2,4952809.50148471,10022080,32481,0,1,0,0,64,192,0.0768936473582749,0.230680942074824,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,18910.5,19191.5851481841,32481,5340,8583647.0,2471968.31601843,10016740,5729272,5
24040407,2,9,22,103,16,6,11.0,7.07106781186548,16,6,11.444444444444402,5.17472489875334,5.19957919181651,0.457562968879853,2404040.7,4065494.18242829,10026959,1234,10028193,10028193.0,0.0,10028193,10028193,24040407,3005050.875,4386900.3947057,10046101,1242,0,1,0,0,64,288,0.083193267069064,0.374369701810789,6,16,10.916666666666698,5.14266173269929,26.4469696969697,0,0,0,1,1,0,0,0,4,11.9090909090909,11.0,11.444444444444402,0,0,0,0,0,0,2,22,9,103,-1,260,2,0,1560186.0,2204691.06148866,3119138,1234,10024846.0,2988.23325729435,10026959,10022733,5
22820515,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.294381612334339,0.394381984806215,2852564.375,4480132.48663646,10051388,589,10021418,10021418.0,0.0,10021418,10021418,22820515,3803419.16666667,4875381.50089937,10053020,671,0,1,0,0,64,224,0.087640441068048,0.306741543738167,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1935.0,520.430590953299,2303,1567,10035251.5,22820.4571492334,10051388,10019115,0
20997800,2,5,22,39,16,6,11.0,7.07106781186548,15,6,7.8,4.02492235949962,2.90506624503519,0.333368257626989,3499633.33333333,5083436.00960998,10083189,699,10014123,10014123.0,0.0,10014123,10014123,20997800,5249450.0,5553692.30416,10085777,11227,0,1,0,0,64,160,0.095248073607711,0.238120184019278,6,16,8.375,4.405759217855,19.4107142857143,0,0,0,1,1,0,0,0,2,9.571428571428571,11.0,7.8,0,0,0,0,0,0,2,22,5,39,-1,260,2,0,6907.5,6108.69548267058,11227,2588,10047362.0,50667.0292991409,10083189,10011535,5
20994329,2,5,22,42,16,6,11.0,7.07106781186548,18,6,8.4,5.3665631459995,3.04844227219646,0.333423373521488,3499054.83333333,5055532.500198902,10008348,503,10010084,10010084.0,0.0,10010084,10010084,20994329,5248582.25,5511693.34823642,10011562,1812,0,1,0,0,64,160,0.095263821006139,0.238159552515348,6,18,8.75,5.1199888392735495,26.21428571428569,0,0,0,1,1,0,0,0,2,10.0,11.0,8.4,0,0,0,0,0,0,2,22,5,42,-1,260,2,0,2513.0,991.36370722354,3214,1812,10007609.0,1045.10382259372,10008348,10006870,9
26185151,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.5898208110390497,0.3437062478654411,3273143.875,4516665.98450556,10022184,427,10026763,10026763.0,0.0,10026763,10026763,26185151,4364191.83333333,4780758.28718338,10022611,2598,0,1,0,0,64,224,0.07637916619232,0.267327081673121,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,321084.666666667,549920.383905101,956077,2598,8407299.0,2788221.0968779,10022184,5187744,7
30001184,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,2.66656142637571,0.266656142637571,4285883.42857143,5225217.50811233,10024667,414,10018039,10018039.0,0.0,10018039,10018039,30001184,6000236.8,5302224.06815953,10027723,1603,0,1,0,0,64,192,0.066664035659393,0.199992106978178,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,2329.5,1027.42615306405,3056,1603,9867538.0,263813.259846809,10024667,9562964,8
31002773,1,7,16,72,16,16,16.0,0.0,16,6,10.2857142857143,5.34522483824849,2.8384557729723103,0.2580414339065729,4428967.57142857,4947401.91796947,10029335,1116,0,0.0,0.0,0,0,31002773,5167128.83333333,4980712.98644985,10032418,1116,0,1,0,0,32,224,0.032255179238322,0.225786254668252,6,16,10.4444444444444,5.2704627669473,27.7777777777778,0,0,0,1,1,0,0,0,7,11.75,16.0,10.2857142857143,0,0,0,0,0,0,1,16,7,72,-1,260,1,0,1033074.5,1457278.4866677,2063526,2623,9645541.33333333,640602.258191722,10029335,8906015,6
21990089,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.50157746064602,0.3638002556515349,3141441.28571429,4719485.71551346,10015097,760,10014622,10014622.0,0.0,10014622,10014622,21990089,4398017.8,5149218.22597559,10016771,4356,0,1,0,0,64,192,0.090950063912884,0.272850191738651,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,668258.0,942692.133260907,1334842,1674,10014022.5,1519.57247276989,10015097,10012948,3
28983866,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,2.760156288329509,0.276015628832951,4140552.28571429,5095410.61613699,10012931,470,10013450,10013450.0,0.0,10013450,10013450,28983866,5796773.2,5191927.69596363,10014902,1187,0,1,0,0,64,192,0.069003907208238,0.207011721624714,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,1579.0,554.371716450253,1971,1187,9565784.33333333,773223.617045763,10012931,8672943,8
26992805,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.4824094791186,0.33342218417093,3374100.625,4592460.81904596,10012267,443,10011786,10011786.0,0.0,10011786,10011786,26992805,4498800.83333333,4844171.42639702,10014517,929,0,1,0,0,64,224,0.074093818704651,0.2593283654662789,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2267.5,1289.05566210308,3179,1356,8717468.33333333,2239488.17095454,10012267,6131531,7
22285055,2,6,22,58,16,6,11.0,7.07106781186548,18,6,9.66666666666667,5.71547606649408,3.5898497894665296,0.3589849789466529,3183579.28571429,4695656.70793027,10021201,1175,10027067,10027067.0,0.0,10027067,10027067,22285055,4457011.0,5100432.94073111,10022376,2214,0,1,0,0,64,192,0.089746244736663,0.26923873420999,6,18,9.55555555555556,5.36449231314369,28.7777777777778,0,0,0,1,1,0,0,0,3,10.75,11.0,9.66666666666667,0,0,0,0,0,0,2,22,6,58,-1,260,2,0,4040.0,2582.35396489327,5866,2214,10016532.5,6602.25601593879,10021201,10011864,9
25520336,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.84007483287054,0.352659933630968,3190042.0,4479509.88794246,10014729,520,10016891,10016891.0,0.0,10016891,10016891,25520336,4253389.33333333,4761745.48410772,10015385,520,0,1,0,0,64,224,0.078368874140215,0.274291059490753,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,4354.0,3099.9561287218207,6546,2162,10013505.0,1730.9974003446698,10014729,10012281,1
20997885,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.9051552096794495,0.3809907521638489,2999697.85714286,4801972.36420121,10010524,457,10012247,10012247.0,0.0,10012247,10012247,20997885,4199577.0,5319777.89027033,10011328,457,0,1,0,0,64,192,0.095247688040962,0.2857430641228869,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,1797.5,105.358910396796,1872,1723,10009808.0,1012.57691065914,10010524,10009092,0
27899266,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.36926426666565,0.322589131914797,3487408.25,4665130.162833701,10034353,401,10036084,10036084.0,0.0,10036084,10036084,27899266,4649877.66666667,4897972.2147362,10034950,401,0,1,0,0,64,224,0.071686473758844,0.250902658155953,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,312812.333333333,537477.277675376,933437,1731,8986943.0,1799245.61647264,10034353,6909377,6
179284115,92,368,552,8646,6,6,6.0,0.0,32,6,23.4945652173913,8.03907167401382,51.30404330578871,2.56575993918926,390597.20043573,290398.878668978,955256,23,176890080,1943847.03296703,1031513.13947542,4729049,92,179284115,488512.57493188,291927.842472511,955622,859,0,1,0,0,1840,7360,0.513151987837852,2.0526079513514097,6,32,19.9652928416486,10.04765219012,100.955314533623,0,0,0,1,1,0,0,0,4,20.0086956521739,6.0,23.4945652173913,0,0,0,0,0,0,92,552,368,8646,-1,250,92,0,0.0,0.0,0,0,0.0,0.0,0,0,10
25991439,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61657544239855,0.3462678615062439,3248929.875,4638255.10364436,10016011,699,10018444,10018444.0,0.0,10018444,10018444,25991439,4331906.5,4949655.49439097,10016758,699,0,1,0,0,64,224,0.076948413668054,0.26931944783819,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1896.0,759.4326829943518,2433,1359,8632345.33333333,2395620.60917549,10016011,5866121,7
24212398,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.18018892635087,0.330409239101389,3458914.0,4615717.34123224,10011623,430,10014374,10014374.0,0.0,10014374,10014374,24212398,4842479.6,4857810.118505902,10012053,3584,0,1,0,0,64,192,0.082602309775347,0.247806929326042,6,16,9.22222222222222,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,3167.5,589.019948728394,3584,2751,10006549.0,7175.71961548109,10011623,10001475,2
41036482,2,7,22,61,16,6,11.0,7.07106781186548,16,6,8.714285714285719,4.64450520200253,2.0225905329799,0.219317045744808,5129560.25,4841973.14959466,10015676,453,31020825,31020825.0,0.0,31020825,31020825,41036482,6839413.66666667,4335708.26031386,10016129,4840,0,1,0,0,64,224,0.048737121276624,0.170579924468184,6,16,8.9,4.67736868097628,21.8777777777778,0,0,0,1,1,0,0,0,3,9.888888888888893,11.0,8.71428571428571,0,0,0,0,0,0,2,22,7,61,-1,260,2,0,1453630.0,2048898.46703052,2902420,4840,9532192.25,957026.906405588,10015676,8096664,4
23000321,2,6,22,55,16,6,11.0,7.07106781186548,16,6,9.16666666666667,4.91596040125088,3.34777936360106,0.347821232581928,3285760.14285714,4662209.14063853,10019608,442,10013770,10013770.0,0.0,10013770,10013770,23000321,4600064.2,5005410.06050256,10020602,1265,0,1,0,0,64,192,0.086955308145482,0.260865924436446,6,16,9.22222222222223,4.84194634877798,23.4444444444444,0,0,0,1,1,0,0,0,3,10.375,11.0,9.16666666666667,0,0,0,0,0,0,2,22,6,55,-1,260,2,0,1086342.5,1534914.5686013,2171691,994,10016192.0,4830.95352906649,10019608,10012776,2
21003551,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71365775244386,0.380887974609627,3000507.28571428,4805131.49478172,10017241,423,10019313,10019313.0,0.0,10019313,10019313,21003551,4200710.2,5323697.18752778,10017664,508,0,1,0,0,64,192,0.095221993652407,0.28566598095722,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2760.0,972.9789309126892,3448,2072,10015561.0,2375.8787847868,10017241,10013881,7
179999791,60,361,456,8656,12,6,7.6,2.6756909451389,32,16,23.9778393351801,8.01107266965914,50.6222810003152,2.33889160460192,428570.930952381,296577.786597105,981606,1,174753650,2961926.27118644,1576906.82761393,5095706,1,179999791,499999.419444444,295930.964062532,981606,16438,0,1,0,0,1200,7220,0.33333372037082,2.0055578842311,6,32,21.6303317535545,9.42003875023606,88.737130055949,0,0,0,1,1,0,0,0,6,21.681710213776693,7.6,23.9778393351801,0,0,0,0,0,0,60,456,361,8656,-1,255,60,0,0.0,0.0,0,0,0.0,0.0,0,0,10
